doi,标题,期刊,年份,作者
,Photoemission measurements of strained VO2,Bulletin of the American Physical Society,2012,"J. Laverock,Andrew Preston,D. Newby,Kevin E. Smith,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,M. Leandersson,Balasubramanian Thiagarajan"
,Metal-Insulator Transition in ultrathin CaVO$_{3}$ Films,Bulletin of the American Physical Society,2012,"Man Gu,Jiwei Lu,Stuart A. Wolf"
10.1063/1.3676413,Magnetic Anisotropy In Composite Cofe2o4-Bifeo3 Ultrathin Films Grown By Pulsed-Electron Deposition,JOURNAL OF APPLIED PHYSICS,2012,"ryan comes,mikhail khokhlov,hongxue liu,jiwei lu,stuart a wolf"
10.1088/1367-2630/14/8/083026,VO2 nanosheets: controlling the THz properties through strain engineering,NEW JOURNAL OF PHYSICS,2012,"elsa abreu,mengkun liu,jiwei lu,kevin g west,salinporn kittiwatanakul,wenjing yin,s a wolf,richard d averitt"
10.1063/1.3590137,Magnetic Properties Of Ion Implanted Ge1-Xmnx Thin Films Solidified Through Pulsed Laser Melting,JOURNAL OF APPLIED PHYSICS,2011,"melissa commisso dolph,taeseok kim,wenjing yin,daniel recht,wenbin fan,jiani yu,michael j aziz,jiwei lu,stuart a wolf"
,"Conductivity anisotropy in strained VO2 thin films, probed by THz Time Domain Spectroscopy",,2011,"mengkun liu,elsa abreu,jiwei lu,kevin g west,salinport kittiwatanakul,wenjing yin,stuart a wolf,richard d averitt"
10.1039/c0jm04326e,Arene effects on difluoroboron beta-diketonate mechanochromic luminescence,JOURNAL OF MATERIALS CHEMISTRY,2011,"Tiandong Liu,Alan D. Chien,Jiwei Lu,Guoqing Zhang,Cassandra L. Fraser"
10.1063/1.3670057,Metal-Oxide-Oxide-Metal Granular Tunnel Diodes Fabricated By Anodization,APPLIED PHYSICS LETTERS,2011,"wenbin fan,melissa commisso dolph,jiwei lu,stuart a wolf"
,Magnetic random access memory device,,2011,"stuart a wolf,jiwei lu,mircea r stan"
,Electronic structure of strained vanadium dioxide thin films using soft X-ray spectroscopy,Bulletin of the American Physical Society,2011,"j laverock,l f j piper,a r h preston,bo chen,james mcnulty,kevin e smith,salinporn kittiwatanakul,jiwei lu,stuart a wolf"
,Magnetotransport in the amorphous Ge(1-x)Mn(x) with self-assembled nanostructures,Bulletin of the American Physical Society,2011,"wenjing yin,j jaroszynski,jiwei lu,copeland kell,li li he,melissa commisso dolph,jerrold a floro,stuart a wolf"
10.1109/irmmw-THz.2011.6104810,"Large strain-induced conductivity anisotropy in VO<inf>2</inf> thin films, probed by THz spectroscopy","2011 International Conference on Infrared, Millimeter, and Terahertz Waves",2011,"mengkun liu,elsa abreu,jiwei lu,Kevin G. West,salinport kittiwatanakul,wenjing yin,stuart a wolf,Richard D. Averitt"
10.1039/C1JM00067E,Alkyl chain length effects on solid-state difluoroboron β-diketonate mechanochromic luminescence,Journal of Materials Chemistry,2011,"nguyen d nguyen,guoqing zhang,jiwei lu,arianna e sherman,cassandra l fraser"
,Nanostructured CoFe$_{2}$O$_{4}$ Films for Magnetic Logic Applications,Bulletin of the American Physical Society,2011,"Ryan Comes,Man Gu,Mikhail Khokhlov,Jiwei Lu,Stuart A. Wolf"
10.1039/c1jm00067e,Alkyl chain length effects on solid-state difluoroboron beta-diketonate mechanochromic luminescence,JOURNAL OF MATERIALS CHEMISTRY,2011,"Nguyen D. Nguyen,Guoqing Zhang,Jiwei Lu,Arianna E. Sherman,Cassandra L. Fraser"
,"Arene effects on difluoroboron beta-diketonate mechanochromic luminescence (vol 21, pg 8401, 2011)",JOURNAL OF MATERIALS CHEMISTRY,2011,"Tiandong Liu,Alan D. Chien,Jiwei Lu,Guoqing Zhang,Cassandra L. Fraser"
10.1143/APEX.4.091104,Transport Anisotropy of Epitaxial VO2 Films near the Metal?Semiconductor Transition,APPLIED PHYSICS EXPRESS,2011,"salinporn kittiwatanakul,jiwei lu,stuart a wolf"
,Transport Anisotropy of Epitaxial VO,Applied Physics Express,2011,"salinporn kittiwatanakul,jiwei lu,s a wolf"
10.1145/1973009.1973015,RAMA: a self-assembled multiferroic magnetic QCA for low power systems,ACM Great Lakes Symposium on VLSI,2011,"Mehdi Kabir,Mircea R. Stan,Stuart A. Wolf,Ryan B. Comes,Jiwei Lu"
10.1557/opl.2011.86,Correlation of Nanoscale Structure and Magnetic Properties in Manganese Doped Germanium Dilute Magnetic Semiconductors,,2011,"li he,wenjing yin,jiani yu,jiwei lu,stuart a wolf,robert hull"
10.1063/1.3663435,Epitaxial Tau Phase Mnal Thin Films On Mgo (001) With Thickness-Dependent Magnetic Anisotropy,JOURNAL OF APPLIED PHYSICS,2011,"yishen cui,wenjing yin,wei chen,jiwei lu,stuart a wolf"
,The layer-by-layer growth of ferromagnetic tau phase MnAl thin films by Bias Target Ion Beam,Bulletin of the American Physical Society,2011,"y cui,wenjing yin,jiwei lu,stuart a wolf"
,Amorphous Gd-Fe-Co as Prospective Material for Perpendicular STT-MRAM,Bulletin of the American Physical Society,2011,"Manli Ding,Joseph Poon,Jiwei Lu,Tim Mewes"
10.1039/C0JM04326E,Arene effects on difluoroboron β-diketonate mechanochromic luminescence,Journal of Materials Chemistry,2011,"tiandong liu,alan d chien,jiwei lu,guoqing zhang,cassandra l fraser"
,Transport Anisotropy of Epitaxial VO$_{2}$ films grown on (100) TiO$_{2}$,Bulletin of the American Physical Society,2011,"Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf"
10.1109/irmmw-THz.2011.6104810,"Large strain-induced conductivity anisotropy in VO<inf>2</inf> thin films, probed by THz spectroscopy","2011 International Conference on Infrared, Millimeter, and Terahertz Waves",2011,"Mengkun Liu,Elsa Abreu,Jiwei Lu,Kevin G. West,Salinport Kittiwatanakul,Wenjing Yin,Stuart Wolf,Richard D. Averitt"
,Colossal Magnetoresistance in thin films of the Mott metal CaVO3,,2011,jiwei lu
10.1063/1.3486481,Modulation Of The Magnetism In Ion Implanted Mnxge1-X Thin Films By Rapid Thermal Anneal,JOURNAL OF APPLIED PHYSICS,2010,"wenjing yin,li he,melissa commisso dolph,jiwei lu,r a hull,stuart a wolf"
10.1103/PhysRevB.82.235103,Soft x-ray spectroscopic study of the ferromagnetic insulator V 0.82 Cr 0.18 O 2,Physical Review B,2010,"stuart a wolf,j w lu,kevin g west,kevin e smith,j laverock,a r h preston,s w cho,a demasi,l f j piper"
,Structural and Magnetic Study of Magnetic MnAl Thin Films by Reactive Ion Beam Deposition,,2010,"wei chen,j r skuza,jiwei lu,nam dao,r a lukaszew,stuart a wolf"
10.1109/ECTC.2005.1441359,"High Q, tunable thin film capacitors and geometrical effects on device performance at microwave frequencies",electronic components and technology conference,2010,"Jaehoon Park,Jiwei Lu,Susanne Stemmer,Robert A. York"
,Electrical Properties of MOOM Junctions Fabricated by Electrochemical Anodization,Bulletin of the American Physical Society,2010,"wenbin fan,jiwei lu,s a wolf"
10.1109/JPROC.2010.2064150,The Promise of Nanomagnetics and Spintronics for Future Logic and Universal Memory,Proceedings of the IEEE,2010,"Stuart A. Wolf,Jiwei Lu,Mircea R. Stan,Eugene Chen,Daryl M. Treger"
,E-beam lithography patterning of Co/Pd multilayer pillars below 50 nm in diameter,Bulletin of the American Physical Society,2010,"ryan comes,richard kasica,g e henein,jiwei lu,stuart a wolf"
,Modulation of the magnetism in ion implanted Mn[sub x]Ge[sub 1−x] thin films by rapid thermal anneal,Journal of Applied Physics,2010,"s a wolf,melissa commisso dolph,li he,wenjing yin,robert hull,jiwei lu"
10.1007/978-1-4419-0664-9_3,Novel Magnetic Oxide Thin Films,THIN FILM METAL-OXIDES: FUNDAMENTALS AND APPLICATIONS IN ELECTRONICS AND ENERGY,2010,"jiwei lu,kevin g west,s a wolf"
10.1063/1.3374639,Exchange Bias In A Single Phase Ferrimagnet,JOURNAL OF APPLIED PHYSICS,2010,"kevin g west,d n h nam,j w lu,n d bassim,yoosuf n picard,rhonda m stroud,s a wolf"
10.1063/1.3455897,Temperature-dependent dielectric relaxation in bismuth zinc niobate thin films,Applied Physics Letters,2010,"james c booth,nathan d orloff,joel cagnon,jiwei lu,susanne stemmer"
10.1063/1.3370353,Relaxation Dynamics Of The Metal-Semiconductor Transition In Vo2 Thin Films,APPLIED PHYSICS LETTERS,2010,"j h claassen,j w lu,kevin g west,stuart a wolf"
10.1021/ic902591s,Mechanochromic Luminescence Quenching: Force-Enhanced Singlet-To-Triplet Intersystem Crossing For Iodide-Substituted Difluoroboron-Dibenzoylmethane-Dodecane In The Solid State,INORGANIC CHEMISTRY,2010,"Guoqing Zhang,Jiwei Lu,Cassandra L Fraser"
10.1021/am1005783,An easy method to monitor lactide polymerization with a boron fluorescent probe.,ACS applied materials & interfaces,2010,"Guoqing Zhang,Songpan Xu,Alexander G Zestos,Ruffin E Evans,Jiwei Lu,Cassandra L Fraser"
10.1021/ja9097719,Polymorphism and reversible mechanochromic luminescence for solid-state difluoroboron avobenzone.,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2010,"Guoqing Zhang,Jiwei Lu,Michal Sabat,Cassandra L Fraser"
,Amorphous Magnetic Ge(1-x)Mn(x) Thin Films Grown by MBE,,2010,"wenjing yin,copeland kell,melissa commisso dolph,jiwei lu,jerrold a floro,stuart a wolf"
,Measurement of the Transport Spin polarization of Ru Doped CrO2 Using Point-contact Andreev reflection,Bulletin of the American Physical Society,2010,"m s osofsky,kevin g west,stuart a wolf,jiwei lu"
,Development of Electrically Controlled Magnetism in all Oxide Multiferroic Systems,,2010,"david a kirkwood,jiwei lu,s a wolf"
10.1063/1.3518506,Detection Of Bottom Ferromagnetic Electrode Oxidation In Magnetic Tunnel Junctions By Magnetometry Measurements,JOURNAL OF APPLIED PHYSICS,2010,"Wei Chen,Dao N. H. Nam,Jiwei Lu,Stuart A. Wolf"
,The Promise of Nanomagnetics andSpintronicsforFutureLogic and Universal Memory This paper provides an overview of basic principles associated with representing information in the form of magnetic polarization; spin-based memory and logic devices are reviewed.,,2010,"stuart a wolf,jiwei lu,mircea r stan,eugene chen,d m treger"
10.1063/1.3527965,Electron Conduction In Lateral Granular Oxide-Metal Tunnel Junctions,APPLIED PHYSICS LETTERS,2010,"wenbin fan,jiwei lu,stuart a wolf"
,Pulsed Laser Melting and Resolidification of GeMn Thin Films,Bulletin of the American Physical Society,2009,"melissa commisso dolph,wenjing yin,jiwei lu,stuart a wolf,taeseok kim,michael j aziz"
10.1063/1.3143787,The Metal-Insulator Transition In Vanadium Dioxide: A View At Bulk And Surface Contributions For Thin Films And The Effect Of Annealing,JOURNAL OF APPLIED PHYSICS,2009,"weibo yin,kevin g west,j w lu,yi pei,stuart a wolf,petra reinke,yanghui sun"
10.1063/1.3159011,Effects Of Target Bias Voltage In Magnetic Tunnel Junctions Grown By Ion Beam Deposition,JOURNAL OF APPLIED PHYSICS,2009,"wei chen,d n h nam,jiwei lu,kevin g west,stuart a wolf"
,Long-range behavior of exchange bias in CoFe/FeMn-based multilayers,Bulletin of the American Physical Society,2009,"nam dao,wei chen,kevin g west,david a kirkwood,jiwei lu,s a wolf"
,Field Modulated Intrinsic Positive Exchange Bias in Novel Ferrite Ru0.25Cr0.75O2 near the Compensation Point,,2009,"kevin g west,nam dao,jiwei lu,stuart a wolf"
,Detection of Bottom Electrode Oxidation in Magnetic Tunnel Junctions via Exchange Bias Effect,,2009,"wei chen,nam dao,kevin g west,david m kirkwood,jiwei lu,stuart a wolf"
,Field Modulated Intrinsic Positive Exchange Bias in Novel Ferrite Ru$_{0.25}$Cr$_{0.75}$O$_{2}$ near the Compensation Point,Bulletin of the American Physical Society,2009,"Kevin G. West,Nam Dao,Jiwei Lu,Stuart A. Wolf"
,Development of All Oxide Exchange Bias Systems,,2009,"david a kirkwood,yonghang pei,nam dao,jiwei lu,stuart a wolf"
10.1063/1.3272944,Properties Of Vanadium And Tantalum Granular Oxide-Metal Tunnel Junctions Fabricated By Electrochemical Anodization,APPLIED PHYSICS LETTERS,2009,"wenbin fan,david kirkwood,jiwei lu,stuart a wolf"
,Target bias voltage effect on properties of magnetic tunnel junctions by  biased target ion beam deposition,,2009,"Wei Chen,Dao N. H. Nam,Jiwei Lu,Kevin G. West,Stuart A. Wolf"
,Structure and Electrical Properties of Electrochemical Anodized Valve Metal,Bulletin of the American Physical Society,2009,"wenbin fan,david a kirkwood,jiwei lu,stuart a wolf"
10.1109/isaf.2008.4693915,Relationship between defects and the dielectric and transport properties of SrTiO3 thin films,international symposium on applications of ferroelectrics,2008,"Junwoo Son,Joël Cagnon,N. H. Finstrom,Damien S. Boesch,Jiwei Lu,Susanne Stemmer"
10.1109/ISAF.2008.4693915,Relationship between defects and the dielectric and transport properties of SrTiO3 thin films,,2008,"j son,j cagnon,nicholas h finstrom,damien s boesch,j w lu,susanne stemmer"
,Influence of carrier type on the ferromagnetism in Ge1-xMnx thin films,,2008,"wenjing yin,jiwei lu,li li he,jiani yu,wenbin fan,robert hull,stuart a wolf"
,The influence of growth temperature on the physical properties of La1-xSrxMnO3 thin film by rf magnetron sputtering,Bulletin of the American Physical Society,2008,"yonghang pei,jiwei lu,stuart a wolf"
10.1007/s10948-007-0303-y,Ferromagnetism in Rutile Structure Cr Doped VO2 Thin Films Prepared by Reactive-Bias Target Ion Beam Deposition,Journal of Superconductivity and Novel Magnetism,2008,"Kevin G. West,jiwei lu,li he,david a kirkwood,wei chen,T. Paul Adl,Michael S. Osofsky,Syed B. Qadri,Robert Hull,Stuart A. Wolf"
10.1116/1.2819268,Growth and characterization of vanadium dioxide thin films prepared by reactive-biased target ion beam deposition,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,2008,"Kevin G. West,Jiwei Lu,Jiani Yu,David Kirkwood,Wei Chen,Yonghang Pei,John Claassen,Stuart A. Wolf"
10.1063/1.3058769,Very Large Anisotropy In The Dc Conductivity Of Epitaxial Vo2 Thin Films Grown On (011) Rutile Tio2 Substrates,APPLIED PHYSICS LETTERS,2008,"jiwei lu,kevin g west,stuart a wolf"
10.1109/APS.2007.4395846,High-Permittivity Thin Films For Tunable Microwave Circuits,"2007 IEEE ANTENNAS AND PROPAGATION SOCIETY INTERNATIONAL SYMPOSIUM, VOLS 1-12",2007,"s stemme,jiwei lu,nicholas h finstrom,jaehoon park,sean p keane,nadia k pervez,s j schmidt,damien s boesch,bharat jalan,dmitri o klenov,j cagnon,robert a york"
,Reducing Queuing Stalls Caused by Data Prefetching,IFIP Conference on Human-Computer Interaction,2007,"Rao Fu,Antonia Zhai,Pen-Chung Yew,Wei-Chung Hsu,Jiwei Lu"
,Ferromagnetism in Mn doped Ge thin films,Bulletin of the American Physical Society,2007,"jiani yu,jiwei lu,kevin g west,li li he,robert hull,stuart a wolf"
10.1063/1.2191410,Atomic Structure Of (111) Srtio3/Pt Interfaces,APPLIED PHYSICS LETTERS,2006,"steffen schmidt,dmitri o klenov,sean p keane,jiwei lu,t mates,susanne stemmer"
,Design and implementation of a lightweight runtime optimization system on modern computer architectures,Design and implementation of a lightweight runtime optimization system on modern computer architectures,2006,"Wei-Chung Hsu,Jiwei Lu"
,Atomic structure of (111) SrTiO[sub 3]∕Pt interfaces,Applied Physics Letters,2006,"susanne stemmer,thomas e mates,jiwei lu,sean p keane,dmitri o klenov,steffen schmidt"
10.1109/LMWC.2006.873528,Distributed phase shifter with pyrochlore bismuth zinc niobate thin films,"Microwave and Wireless Components Letters, IEEE",2006,"Jaehoon Park,Lu, J.W.,Boesch, D.S.,Stemmer, Susanne"
10.1007/11859802_7,A study of the performance potential for dynamic instruction hints selection,Asia-Pacific Computer Systems Architecture Conference,2006,"Rao Fu,Jiwei Lu,Antonia Zhai,Wei-Chung Hsu"
10.1109/CGO.2006.39,Region Monitoring for Local Phase Detection in Dynamic Optimization Systems,CGO,2006,"Abhinav Das,Jiwei Lu,Wei-Chung Hsu"
10.1063/1.2171786,Phase Transitions In Textured Srtio3 Thin Films On Epitaxial Pt Electrodes,JOURNAL OF APPLIED PHYSICS,2006,"sean p keane,s schmidt,jiwei lu,alexei e romanov,susanne stemmer"
10.1080/10584580600663235,Geometrical Scaling Effects In High Permittivity Capacitors,INTEGRATED FERROELECTRICS,2006,"NADIA PERVEZ,JAEHOON PARK,JIWEI LU,SUSANNE STEMMER,ROBERT YORK"
10.1109/micro.2005.18,Dynamic helper threaded prefetching on the Sun UltraSPARC/spl reg/ CMP processor,international symposium on microarchitecture,2005,"jiwei lu,abhinav das,weichung hsu,khoa nguyen,santosh g abraham"
10.1557/jmr.2005.0282,Microstructure of epitaxial SrTiO<sub>3</sub>/Pt/Ti/sapphire heterostructures,Journal of Materials Research,2005,"Steffen Schmidt,Young-Woo Ok,Dmitri O. Klenov,Jiwei Lu,Sean P. Keane,Susanne Stemmer"
10.1111/j.1551-2916.2005.00195.x,Microstructure and Dielectric Properties of Textured SrTiO3 Thin Films,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,2005,"Steffen Schmidt,Jiwei Lu,Sean P. Keane,Lia D. Bregante,Dmitri O. Klenov,Susanne Stemmer"
10.1080/10584580500413665,Bzn Thin Film Capacitors For Microwave Low Loss Tunable Applications,INTEGRATED FERROELECTRICS,2005,"JAEHOON PARK,JIWEI LU,SUSANNE STEMMER,ROBERT YORK"
10.1109/CGO.2005.25,Performance of Runtime Optimization on BLAST,CGO,2005,"Abhinav Das,Jiwei Lu,Howard Chen,Jinpyo Kim,Pen-Chung Yew,Wei-Chung Hsu,Dong-Yuan Chen"
10.1017/s1431927605506469,Characterization of Bi1.5ZnNb1.5O7-x Pyrochlore Thin Films by High-angle Annular Dark-field Imaging in STEM,Microscopy and Microanalysis,2005,"Dmitri O. Klenov,Jiwei Lu,Steffen Schmidt,Susanne Stemmer"
10.1080/10584580500414184,High Frequency Loss Modeling Using Dielectric Relaxation,INTEGRATED FERROELECTRICS,2005,"NADIA PERVEZ,JAEHOON PARK,JIWEI LU,SUSANNE STEMMER,ROBERT YORK"
10.1017/S1431927605506469,Characterization of Bi1.5ZnNb1.5O7-x Pyrochlore Thin Films by High-angle Annular Dark-field Imaging in STEM,Microscopy and Microanalysis,2005,"D O Klenov,J Lu,S Schmidt,S Stemmer"
10.1063/1.1853533,Temperature Dependence Of The Dielectric Tunability Of Pyrochlore Bismuth Zinc Niobate Thin Films,APPLIED PHYSICS LETTERS,2005,"a k tagantsev,jiwei lu,susanne stemmer"
10.1063/1.1868857,Effects Of Growth Temperature On The Structural And Magnetic Properties Of Epitaxial Ni2mnin Thin Films On Inas(001),JOURNAL OF APPLIED PHYSICS,2005,"j q xie,j lu,j w dong,x y dong,t c shih,s mckernan,c j palmstroem"
10.1063/1.1883306,Microwave Dielectric Properties Of Tunable Capacitors Employing Bismuth Zinc Niobate Thin Films,JOURNAL OF APPLIED PHYSICS,2005,"jaehoon park,jiwei lu,susanne stemmer,robert a york"
10.1109/MICRO.2005.18,Dynamic Helper Threaded Prefetching on the Sun UltraSPARC CMP Processor,MICRO,2005,"Jiwei Lu,Abhinav Das,Wei-Chung Hsu,Khoa Nguyen,Santosh G. Abraham"
10.1557/JMR.2005.0282,Microstructure of epitaxial SrTiO3/Pt/Ti/sapphire heterostructures,JOURNAL OF MATERIALS RESEARCH,2005,"steffen schmidt,youngwoo ok,dmitri o klenov,jiwei lu,sean p keane,susanne stemmer"
10.1063/1.2034649,Contributions To The Dielectric Losses Of Textured Srtio3 Thin Films With Pt Electrodes,JOURNAL OF APPLIED PHYSICS,2005,"jiwei lu,steffen schmidt,youngwoo ok,sean p keane,susanne stemmer"
,Design and Implementation of a Lightweight Dynamic Optimization System,J. Instruction-Level Parallelism,2004,"Jiwei Lu,Howard Chen,Pen-chung Yew,Wei-chung Hsu"
10.1063/1.1646216,Influence Of Strain On The Dielectric Relaxation Of Pyrochlore Bismuth Zinc Niobate Thin Films,APPLIED PHYSICS LETTERS,2004,"jiwei lu,dmitri o klenov,susanne stemmer"
10.1007/978-3-540-30102-8_20,Continuous Adaptive Object-Code Re-optimization Framework,"ADVANCES IN COMPUTER SYSTEMS ARCHITECTURE, PROCEEDINGS",2004,"Howard Chen,Jiwei Lu,Wei-chung Hsu,Pen-chung Yew"
10.1109/ISAF.2004.1418327,"Low-Loss, Tunable Microwave Capacitors Using Bismuth Zinc Niobate Thin Films",2004 14TH IEEE INTERNATIONAL SYMPOSIUM ON APPLICATIONS OF FERROELECTRICS-ISAF-04,2004,"jaehoon park,jiwei lu,susanne stemmer,robert a york"
10.1016/S0167-577X(02)01301-0,Influence of α-alumina seed on the morphology of grain growth in alumina ceramics from Bayer aluminum hydroxide,Materials Letters,2003,"Zhi-Peng Xie,Ji-Wei Lu,Yong Huang,Yi-Bing Cheng"
10.1116/1.1603280,Composition control and dielectric properties of bismuth zinc niobate thin films synthesized by radio-frequency magnetron sputtering,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,2003,"Jiwei Lu,Zhiqiang Chen,Troy R. Taylor,Susanne Stemmer"
10.1109/MICRO.2003.1253194,The Performance of Runtime Data Cache Prefetching in a Dynamic Optimization System,MICRO,2003,"Jiwei Lu,Howard Chen,Rao Fu,Wei-Chung Hsu,Bobbie Othmer,Pen-Chung Yew,Dong-Yuan Chen"
10.1109/CGO.2003.1191535,Dynamic trace selection using performance monitoring hardware sampling,CGO,2003,"Howard Chen,Wei-Chung Hsu,Jiwei Lu,Pen-Chung Yew,Dong-Yuan Chen"
10.1016/S0261-3069(02)00147-4,Influence of different seeds on transformation of aluminum hydroxides and morphology of alumina grains by hot-pressing,Materials & Design,2003,"Zhi-Peng Xie,Ji-Wei Lu,Li-Chun Gao,Wen-Chao Li,Li-Hua Xu,Xi-Dong Wang"
10.1063/1.1613036,"Low-Loss, Tunable Bismuth Zinc Niobate Films Deposited By Rf Magnetron Sputtering",APPLIED PHYSICS LETTERS,2003,"jiwei lu,susanne stemmer"
10.1063/1.1489081,Anomalous Magnetotransport Properties Of Epitaxial Full Heusler Alloys,APPLIED PHYSICS LETTERS,2002,"m s lund,j w dong,jiwei lu,x y dong,c j palmstrom,chris leighton"
10.1016/S1386-9477(01)00131-X,MBE growth of ferromagnetic single crystal Heusler alloys on (0 0 1)Ga1−xInxAs,Physica E: Low-dimensional Systems and Nanostructures,2001,"J.W. Dong,J. Lu,J.Q. Xie,L.C. Chen,R.D. James,S. McKernan,C.J. Palmstrøm"
10.1023/A:1011612115558,Fabrication of high toughness alumina with elongated grains,Journal of Materials Science Letters,2001,"Zhipeng Xie,Jiwei Lu,Tong Liu,Yong Huang,Yi-Bing Cheng"
10.1016/S0032-3861(00)00719-9,Dual crystalline texture in HDPE blown films and its implication on mechanical properties,Polymer,2001,"J. Lu,H.-J. Sue,T.P. Rieker"
,Epitaxial growth of ferromagnetic Ni[sub 2]MnIn on (001) InAs,Applied Physics Letters,2001,"s mckernan,c j palmstrom,j lu,j w dong,j q xie"
10.1002/(SICI)1097-4628(20000418)76:3<311::AID-APP6>3.3.CO;2-V,Toughening mechanisms in commercial thermoplastic polyolefin blends,JOURNAL OF APPLIED POLYMER SCIENCE,2000,"J. Lu,G.-X. Wei,H.-J. Sue,J. Chu"
