doi,标题,期刊,年份,作者
10.1002/adma.200902927,"Stretchable, curvilinear electronics based on inorganic materials.",ADVANCED MATERIALS,2010,"Dae-Hyeong Kim,Jianliang Xiao,Jizhou Song,Yonggang Huang,John A Rogers"
10.1002/chin.201030223,"ChemInform Abstract: Stretchable, Curvilinear Electronics Based on Inorganic Materials",Cheminform,2010,"Dae-Hyeong Kim,Jianliang Xiao,Jizhou Song,Yonggang Huang,John A. Rogers"
10.1021/nl901450q,Lateral buckling mechanics in silicon nanowires on elastomeric substrates.,NANO LETTERS,2009,"Seung Yoon Ryu,Jianliang Xiao,Won Il Park,Kwang Soo Son,Yonggang Y. Huang,Ungyu Paik,John A. Rogers"
10.1021/nl9025488,Alignment controlled growth of single-walled carbon nanotubes on quartz substrates.,NANO LETTERS,2009,"jianliang xiao,simon dunham,ping liu,yongwei zhang,coskun kocabas,lionel moh,yonggang huang,kehchih hwang,chun lu,wei huang,john a rogers,king abdullah"
10.1063/1.3256185,Mechanics Of Hemispherical Electronics,APPLIED PHYSICS LETTERS,2009,"Shuodao Wang,Jianliang Xiao,Inhwa Jung,Jizhou Song,Heung Cho Ko,Mark P. Stoykovich,Yonggang Huang,Keh-Chih Hwang,John A. Rogers"
10.1063/1.3099023,Continuum Modeling Of Van Der Waals Interactions Between Carbon Nanotube Walls,APPLIED PHYSICS LETTERS,2009,"Weibang Lu,Bin Liu,Jian Wu,Jianliang Xiao,Kehchih Hwang,Shaoyun Fu,Yonggang Huang"
10.1063/1.3148245,Mechanics Of Noncoplanar Mesh Design For Stretchable Electronic Circuits,JOURNAL OF APPLIED PHYSICS,2009,"J. Song,Y. Huang,J. Xiao,S. Wang,K. C. Hwang,H. C. Ko,D.-H. Kim,M. P. Stoykovich,J. A. Rogers"
10.1038/nmat2287,"Ultrathin silicon solar microcells for semitransparent, mechanically flexible and microconcentrator module designs.",NATURE MATERIALS,2008,"Jongseung Yoon,Alfred J. Baca,Sang-Il Park,Paulius Elvikis,JOSEPH B. GEDDES III,Lanfang Li,Rak Hwan Kim,Jianliang Xiao,Shuodao Wang,Tae-Ho Kim,Michael J. Motala,Bok Yeop Ahn,Eric B. Duoss,Jennifer A. Lewis,Ralph G. Nuzzo,Placid M. Ferreira,Yonggang Huang,Angus Rockett,John A. Rogers"
10.1038/nature07113,A hemispherical electronic eye camera based on compressible silicon optoelectronics,NATURE,2008,"Heung Cho Ko,Mark P. Stoykovich,Jizhou Song,Viktor Malyarchuk,Won Mook Choi,Chang-Jae Yu,Joseph B. Geddes III,Jianliang Xiao,Shuodao Wang,Yonggang Huang,John A. Rogers"
,Mechanics of buckled carbon nanotubes on elastomeric substrates,Journal of Applied Physics,2008,"Xiao,Jianliang,Huang,Yonggang,Jiang,Hanqing,Khang,Dahlyoung,Wu,Jian,Rogers,John D."
10.1016/j.jmps.2008.03.005,Finite width effect of thin-films buckling on compliant substrate: Experimental and theoretical studies,Journal of the Mechanics and Physics of Solids,2008,"Hanqing Jiang,Dahl-Young Khang,Huiyang Fei,Hoonsik Kim,Yonggang Huang,Jianliang Xiao,John A. Rogers"
10.1021/nl072203s,Molecular scale buckling mechanics in individual aligned single-wall carbon nanotubes on elastomeric substrates.,NANO LETTERS,2008,"Dahl-Young Khang,Jianliang Xiao,Coskun Kocabas,Scott MacLaren,Tony Banks,Hanqing Jiang,Yonggang Y Huang,John A Rogers"
10.1063/1.2968228,Mechanics Of Buckled Carbon Nanotubes On Elastomeric Substrates,JOURNAL OF APPLIED PHYSICS,2008,"J. Xiao,H. Jiang,D.-Y. Khang,J. Wu,Y. Huang,J. A. Rogers"
10.1002/adfm.200800176,Defect Tolerance and Nanomechanics in Transistors that Use Semiconductor Nanomaterials and Ultrathin Dielectrics,ADVANCED FUNCTIONAL MATERIALS,2008,"Jong-Hyun Ahn,Zhengtao Zhu,Sang-Il Park,Jianliang Xiao,Yonggang Huang,John A. Rogers"
10.1063/1.2955829,Stretchable And Compressible Thin Films Of Stiff Materials On Compliant Wavy Substrates,APPLIED PHYSICS LETTERS,2008,"jianliang xiao,a carlson,z j liu,yunkai huang,hongjin jiang,john a rogers"
